strike,callGEX_musd,putGEX_musd,netGEX_musd,callOI,putOI,callDelta,putDelta,callBid,callAsk,putBid,putAsk,pcsCredit_w5,ccsCredit_w5,expirationType
610.0,1152.8377,-1178.7687,-25.931,12992,19099,0.93011,-0.03323,,,,,,,Regular
615.0,647.5594,-1537.3946,-889.8352,6730,22092,0.92555,-0.03725,,,,,,,Regular
620.0,385.3584,-3216.9128,-2831.5544,3688,40963,0.92069,-0.0418,,,,,,,Regular
625.0,525.6151,-1207.9753,-682.3602,4624,13604,0.9155,-0.04704,,,,,,,Regular
630.0,1268.1781,-3650.4008,-2382.2227,10234,36224,0.90992,-0.0533,82.34,83.8,1.28,1.3,,3.79,Regular
635.0,436.6569,-1193.3686,-756.7117,3221,10426,0.90353,-0.06049,77.82,78.55,1.44,1.46,0.14,4.06,Regular
640.0,757.1475,-1637.57,-880.4225,5075,12583,0.89509,-0.0688,73.14,73.76,1.63,1.65,0.17,4.13,Regular
645.0,1503.8037,-1517.2825,-13.4788,9140,10238,0.88567,-0.07858,68.28,69.01,1.86,1.88,0.21,3.99,Regular
650.0,1313.5397,-8160.7094,-6847.1697,7225,48306,0.87531,-0.09014,63.57,64.29,2.13,2.15,0.25,3.97,Regular
651.0,0.0,-205.8098,-205.8098,0,1187,0.87304,-0.09262,62.63,63.33,2.19,2.22,,4.01,Regular
